Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-18|02:00:00,172.85,175.34,172.25,173.14,173.14,1082422.00
2021-10-18|03:00:00,173.22,175.37,171.88,175.00,175.00,604520.00
2021-10-18|04:00:00,174.98,178.41,174.77,175.65,175.65,1034345.00
2021-10-18|05:00:00,175.60,176.80,175.14,176.53,176.53,338833.00
2021-10-18|06:00:00,176.52,180.35,176.38,180.11,180.11,883268.00
2021-10-18|07:00:00,180.11,182.90,178.22,180.63,180.63,1851641.00
2021-10-18|08:00:00,181.78,181.78,180.52,180.95,180.95,182098.00
2021-10-18|09:00:00,180.50,180.97,180.50,180.55,180.55,74104.00
2021-10-18|10:00:00,180.55,180.55,180.52,180.52,180.52,302.00
2021-10-18|11:00:00,180.70,180.95,180.70,180.78,180.78,13172.00
2021-10-19|08:00:00,180.77,180.77,180.77,180.77,180.77,111.00
2021-10-19|10:00:00,182.30,182.30,182.30,182.30,182.30,1156.00
2021-10-19|11:00:00,182.80,182.80,181.52,181.71,181.71,14557.00
2021-10-19|12:00:00,181.94,182.20,181.00,181.62,181.62,9999.00
2021-10-19|01:00:00,181.45,181.50,172.25,173.88,173.88,1914878.00
2021-10-19|02:00:00,174.13,178.43,171.32,178.12,178.12,1870581.00
2021-10-19|03:00:00,178.12,180.00,177.77,178.98,178.98,923090.00
2021-10-19|04:00:00,179.04,179.25,177.40,178.02,178.02,619538.00
2021-10-19|05:00:00,178.00,179.23,177.55,177.91,177.91,286790.00
2021-10-19|06:00:00,177.90,178.11,174.30,175.04,175.04,655665.00
2021-10-19|07:00:00,175.12,176.14,172.41,173.04,173.04,1327107.00
2021-10-19|08:00:00,172.89,173.50,172.55,172.55,172.55,193894.00
2021-10-19|09:00:00,172.75,172.90,172.55,172.55,172.55,1050.00
2021-10-19|10:00:00,172.98,173.69,172.98,173.22,173.22,4365.00
2021-10-19|11:00:00,173.49,173.49,173.49,173.49,173.49,255.00
2021-10-20|08:00:00,173.00,173.00,170.31,170.31,170.31,918.00
2021-10-20|09:00:00,171.95,172.15,171.95,172.15,172.15,336.00
2021-10-20|10:00:00,172.15,172.15,172.15,172.15,172.15,200.00
2021-10-20|11:00:00,172.75,173.01,172.75,173.01,173.01,2294.00
2021-10-20|12:00:00,172.16,173.36,172.00,173.35,173.35,7880.00
2021-10-20|01:00:00,172.80,175.98,170.05,170.22,170.22,1147415.00
2021-10-20|02:00:00,170.20,173.38,168.29,171.39,171.39,1264634.00
2021-10-20|03:00:00,171.36,174.96,171.14,174.10,174.10,530195.00
2021-10-20|04:00:00,174.22,175.70,173.41,175.68,175.68,336824.00
2021-10-20|05:00:00,175.69,175.71,173.10,174.73,174.73,373344.00
2021-10-20|06:00:00,174.68,176.80,174.58,175.91,175.91,428994.00
2021-10-20|07:00:00,175.98,176.67,175.04,175.45,175.45,765824.00
2021-10-20|08:00:00,175.45,175.45,175.45,175.45,175.45,160473.00
2021-10-20|09:00:00,175.24,175.24,175.22,175.22,175.22,1610.00
2021-10-20|10:00:00,175.00,175.00,175.00,175.00,175.00,663.00
2021-10-20|11:00:00,174.61,174.61,174.50,174.50,174.50,1698.00
2021-10-21|11:00:00,173.48,174.05,173.48,174.00,174.00,712.00
2021-10-21|12:00:00,174.07,174.70,174.07,174.70,174.70,612.00
2021-10-21|01:00:00,175.00,180.00,174.98,179.14,179.14,496801.00
2021-10-21|02:00:00,179.42,180.83,178.32,178.92,178.92,807297.00
2021-10-21|03:00:00,179.05,180.03,177.58,179.90,179.90,354468.00
2021-10-21|04:00:00,179.94,180.81,179.68,180.64,180.64,338786.00
2021-10-21|05:00:00,180.60,181.65,180.15,180.78,180.78,301662.00
2021-10-21|06:00:00,180.85,183.80,180.74,183.42,183.42,530816.00
2021-10-21|07:00:00,183.39,183.63,181.72,181.95,181.95,559085.00
2021-10-21|08:00:00,182.00,182.00,180.10,181.03,181.03,163889.00
2021-10-21|09:00:00,181.03,181.68,181.03,181.68,181.68,1900.00
2021-10-21|10:00:00,181.26,181.26,181.05,181.06,181.06,705.00
2021-10-21|11:00:00,181.05,181.45,180.10,180.10,180.10,3124.00
2021-10-22|08:00:00,181.62,181.62,181.62,181.62,181.62,200.00
2021-10-22|09:00:00,181.60,181.60,181.60,181.60,181.60,286.00
2021-10-22|10:00:00,181.65,181.65,181.50,181.50,181.50,435.00
2021-10-22|11:00:00,181.53,181.60,181.53,181.60,181.60,266.00
2021-10-22|12:00:00,182.99,182.99,182.47,182.65,182.65,6218.00
2021-10-22|01:00:00,182.58,184.47,177.22,181.48,181.48,442130.00
2021-10-22|02:00:00,181.40,183.72,180.39,182.99,182.99,553830.00
2021-10-22|03:00:00,182.99,183.49,177.70,178.11,178.11,610282.00
2021-10-22|04:00:00,178.11,180.11,177.44,177.90,177.90,399814.00
