Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-18|03:00:00,248.55,250.97,247.81,250.17,250.17,775101.00
2021-10-18|04:00:00,250.16,252.95,249.72,251.84,251.84,853764.00
2021-10-18|05:00:00,251.88,253.37,251.88,252.18,252.18,541777.00
2021-10-18|06:00:00,252.18,253.60,251.37,252.93,252.93,677380.00
2021-10-18|07:00:00,252.93,253.44,251.91,252.28,252.28,1593418.00
2021-10-18|08:00:00,252.20,252.48,252.14,252.39,252.39,343111.00
2021-10-18|09:00:00,252.20,252.47,252.20,252.34,252.34,8287.00
2021-10-18|10:00:00,252.34,252.40,252.25,252.26,252.26,4604.00
2021-10-18|11:00:00,252.24,252.50,252.10,252.11,252.11,4548.00
2021-10-19|08:00:00,253.50,253.50,253.50,253.50,253.50,100.00
2021-10-19|10:00:00,253.96,254.05,253.96,254.00,254.00,1103.00
2021-10-19|11:00:00,253.75,254.76,253.71,254.00,254.00,7568.00
2021-10-19|12:00:00,254.00,254.40,253.88,253.88,253.88,10672.00
2021-10-19|01:00:00,253.88,255.76,251.81,253.87,253.87,1016786.00
2021-10-19|02:00:00,253.95,255.14,252.08,254.85,254.85,956716.00
2021-10-19|03:00:00,254.91,255.68,254.35,254.81,254.81,591546.00
2021-10-19|04:00:00,254.82,256.32,254.59,256.22,256.22,484673.00
2021-10-19|05:00:00,256.25,256.97,255.86,256.21,256.21,451336.00
2021-10-19|06:00:00,256.21,256.66,253.91,254.23,254.23,473326.00
2021-10-19|07:00:00,254.19,255.55,253.92,254.27,254.27,727550.00
2021-10-19|08:00:00,254.41,254.92,254.41,254.60,254.60,185767.00
2021-10-19|10:00:00,254.47,254.68,254.40,254.40,254.40,1343.00
2021-10-19|11:00:00,254.65,256.45,254.65,256.45,256.45,6110.00
2021-10-20|08:00:00,254.66,255.00,254.30,254.45,254.45,1681.00
2021-10-20|09:00:00,254.93,256.01,254.93,255.90,255.90,1545.00
2021-10-20|10:00:00,255.89,255.89,255.70,255.88,255.88,400.00
2021-10-20|11:00:00,255.89,256.50,255.89,255.99,255.99,7070.00
2021-10-20|12:00:00,256.00,257.00,255.80,256.60,256.60,12105.00
2021-10-20|01:00:00,256.75,260.38,256.38,257.63,257.63,1032017.00
2021-10-20|02:00:00,257.57,257.90,254.51,254.58,254.58,816518.00
2021-10-20|03:00:00,254.59,256.90,253.02,256.82,256.82,864610.00
2021-10-20|04:00:00,256.88,256.99,254.90,255.60,255.60,395964.00
2021-10-20|05:00:00,255.62,255.89,253.11,254.63,254.63,374465.00
2021-10-20|06:00:00,254.54,255.90,254.41,254.95,254.95,288222.00
2021-10-20|07:00:00,255.03,255.63,254.70,255.26,255.26,638370.00
2021-10-20|08:00:00,255.35,255.99,254.30,254.90,254.90,165903.00
2021-10-20|09:00:00,254.88,255.35,254.88,255.24,255.24,42935.00
2021-10-20|10:00:00,255.19,255.20,254.90,255.15,255.15,2907.00
2021-10-20|11:00:00,254.88,255.20,254.30,254.70,254.70,9159.00
2021-10-21|08:00:00,255.00,255.00,254.04,254.04,254.04,834.00
2021-10-21|10:00:00,254.07,254.07,254.05,254.05,254.05,970.00
2021-10-21|11:00:00,253.48,254.50,253.48,253.50,253.50,6374.00
2021-10-21|12:00:00,253.24,254.50,253.00,254.00,254.00,86845.00
2021-10-21|01:00:00,254.00,257.54,253.60,256.14,256.14,534031.00
2021-10-21|02:00:00,256.26,258.50,255.88,257.52,257.52,642786.00
2021-10-21|03:00:00,257.57,261.16,257.35,261.12,261.12,1083459.00
2021-10-21|04:00:00,261.14,264.83,261.14,264.39,264.39,1434858.00
2021-10-21|05:00:00,264.35,264.67,263.16,264.49,264.49,598833.00
2021-10-21|06:00:00,264.50,265.65,263.62,264.90,264.90,858855.00
2021-10-21|07:00:00,264.87,265.39,264.49,265.02,265.02,1226991.00
2021-10-21|08:00:00,265.08,266.00,261.00,262.50,262.50,340404.00
2021-10-21|09:00:00,262.77,263.89,262.51,263.39,263.39,35175.00
2021-10-21|10:00:00,263.39,263.39,262.41,262.99,262.99,8607.00
2021-10-21|11:00:00,262.50,263.00,259.50,261.00,261.00,26361.00
2021-10-22|08:00:00,261.68,262.36,261.01,261.54,261.54,5990.00
