Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-11|03:00:00,308.39,308.65,307.08,307.22,307.22,34241.00
2021-10-11|04:00:00,307.51,308.68,306.50,308.67,308.67,33043.00
2021-10-11|05:00:00,308.65,308.65,307.09,307.75,307.75,40086.00
2021-10-11|06:00:00,307.60,309.11,307.58,309.11,309.11,47456.00
2021-10-11|07:00:00,308.89,308.99,306.52,306.78,306.78,154383.00
2021-10-11|08:00:00,306.80,306.80,306.80,306.80,306.80,54844.00
2021-10-12|01:00:00,310.59,310.86,305.73,306.56,306.56,36369.00
2021-10-12|02:00:00,306.76,308.66,305.98,306.78,306.78,39466.00
2021-10-12|03:00:00,307.18,309.71,307.15,309.58,309.58,51024.00
2021-10-12|04:00:00,309.71,310.52,309.50,309.98,309.98,47295.00
2021-10-12|05:00:00,309.96,310.43,309.00,309.25,309.25,51388.00
2021-10-12|06:00:00,309.06,310.78,308.84,308.85,308.85,41740.00
2021-10-12|07:00:00,308.77,308.77,306.21,306.63,306.63,120441.00
2021-10-12|08:00:00,306.58,306.58,306.50,306.58,306.58,96084.00
2021-10-12|11:00:00,305.52,305.52,305.52,305.52,305.52,500.00
2021-10-13|01:00:00,308.89,314.00,308.01,313.79,313.79,127239.00
2021-10-13|02:00:00,313.79,313.96,308.38,310.51,310.51,102682.00
2021-10-13|03:00:00,310.31,311.74,309.70,311.10,311.10,58501.00
2021-10-13|04:00:00,310.70,312.26,310.66,311.17,311.17,44667.00
2021-10-13|05:00:00,311.20,311.61,310.17,310.50,310.50,49152.00
2021-10-13|06:00:00,310.94,311.31,308.58,309.05,309.05,54908.00
2021-10-13|07:00:00,309.19,310.24,308.82,310.10,310.10,194753.00
2021-10-13|08:00:00,310.10,310.10,310.10,310.10,310.10,92288.00
2021-10-13|09:00:00,310.09,310.50,310.09,310.45,310.45,695.00
2021-10-13|10:00:00,310.40,310.40,310.40,310.40,310.40,150.00
2021-10-13|11:00:00,310.37,310.70,310.37,310.70,310.70,1264.00
2021-10-14|12:00:00,309.33,315.00,309.33,313.50,313.50,927.00
2021-10-14|01:00:00,314.00,318.88,314.00,315.84,315.84,199302.00
2021-10-14|02:00:00,316.10,316.12,312.95,312.95,312.95,121297.00
2021-10-14|03:00:00,313.10,313.47,311.18,311.78,311.78,103500.00
2021-10-14|04:00:00,311.79,313.79,311.79,312.77,312.77,76654.00
2021-10-14|05:00:00,312.84,313.17,311.14,311.35,311.35,60361.00
2021-10-14|06:00:00,311.32,313.61,311.10,313.55,313.55,69385.00
2021-10-14|07:00:00,313.41,313.95,312.45,313.81,313.81,156829.00
2021-10-14|08:00:00,313.81,313.81,313.81,313.81,313.81,84083.00
2021-10-15|12:00:00,313.81,313.81,313.81,313.81,313.81,209.00
2021-10-15|01:00:00,316.38,316.58,312.72,313.95,313.95,116199.00
2021-10-15|02:00:00,313.79,315.80,313.18,315.16,315.16,109344.00
2021-10-15|03:00:00,315.16,315.56,311.73,312.10,312.10,72526.00
2021-10-15|04:00:00,312.11,313.75,311.91,313.74,313.74,38528.00
2021-10-15|05:00:00,313.74,314.81,313.41,314.31,314.31,34458.00
2021-10-15|06:00:00,314.31,315.59,314.20,315.59,315.59,61055.00
2021-10-15|07:00:00,315.60,315.83,313.87,315.29,315.29,142642.00
2021-10-15|08:00:00,315.29,315.29,315.29,315.29,315.29,143136.00
2021-10-18|12:00:00,314.50,314.50,314.50,314.50,314.50,100.00
2021-10-18|01:00:00,314.69,323.50,314.69,322.67,322.67,121294.00
2021-10-18|02:00:00,322.65,325.32,321.46,324.00,324.00,163546.00
2021-10-18|03:00:00,324.43,326.08,323.59,325.27,325.27,84112.00
2021-10-18|04:00:00,324.98,325.23,323.66,324.26,324.26,56390.00
2021-10-18|05:00:00,324.27,325.77,324.08,325.76,325.76,41687.00
2021-10-18|06:00:00,325.76,326.62,325.14,325.14,325.14,84457.00
2021-10-18|07:00:00,325.06,326.89,324.05,326.86,326.86,188963.00
