Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-07|02:00:00,327.96,331.55,327.53,329.31,329.31,595194.00
2021-10-07|03:00:00,329.35,332.40,329.00,331.43,331.43,222131.00
2021-10-07|04:00:00,331.46,331.72,329.05,329.56,329.56,217556.00
2021-10-07|05:00:00,329.52,329.63,325.72,326.38,326.38,296440.00
2021-10-07|06:00:00,326.33,326.57,323.18,324.19,324.19,214607.00
2021-10-07|07:00:00,324.01,325.36,323.56,324.25,324.25,359020.00
2021-10-07|08:00:00,324.25,324.25,323.00,324.20,324.20,45312.00
2021-10-07|09:00:00,324.25,324.25,324.25,324.25,324.25,518.00
2021-10-07|10:00:00,324.00,324.10,324.00,324.10,324.10,300.00
2021-10-07|11:00:00,324.20,324.80,324.00,324.80,324.80,1292.00
2021-10-08|09:00:00,324.25,324.25,323.00,323.11,323.11,2334.00
2021-10-08|10:00:00,324.45,324.45,324.45,324.45,324.45,100.00
2021-10-08|11:00:00,324.80,325.11,324.80,325.11,325.11,720.00
2021-10-08|12:00:00,326.91,327.53,326.30,327.53,327.53,11402.00
2021-10-08|01:00:00,328.25,332.56,326.00,329.48,329.48,408003.00
2021-10-08|02:00:00,329.39,332.19,327.52,328.44,328.44,294284.00
2021-10-08|03:00:00,328.31,328.88,323.70,324.22,324.22,207812.00
2021-10-08|04:00:00,324.09,325.53,323.67,323.84,323.84,175645.00
2021-10-08|05:00:00,323.94,324.80,322.70,323.91,323.91,139901.00
2021-10-08|06:00:00,323.92,324.23,323.00,323.94,323.94,154270.00
2021-10-08|07:00:00,323.92,324.10,322.00,323.28,323.28,289938.00
2021-10-08|08:00:00,323.28,323.28,322.85,323.28,323.28,80442.00
2021-10-08|11:00:00,322.02,323.14,322.02,323.14,323.14,710.00
2021-10-11|08:00:00,321.55,323.20,321.50,322.16,322.16,1848.00
2021-10-11|10:00:00,322.51,322.51,321.60,321.60,321.60,1132.00
2021-10-11|11:00:00,322.50,322.50,321.98,321.98,321.98,582.00
2021-10-11|12:00:00,322.00,322.00,321.00,322.00,322.00,801.00
2021-10-11|01:00:00,321.50,324.89,318.40,322.77,322.77,202329.00
2021-10-11|02:00:00,322.97,326.25,321.31,322.15,322.15,215884.00
2021-10-11|03:00:00,322.19,324.62,322.12,323.71,323.71,90687.00
2021-10-11|04:00:00,323.57,323.73,322.33,323.06,323.06,62255.00
2021-10-11|05:00:00,322.98,323.05,319.40,319.96,319.96,161121.00
2021-10-11|06:00:00,320.01,320.24,318.79,319.39,319.39,101490.00
2021-10-11|07:00:00,319.54,319.87,315.58,316.07,316.07,376696.00
2021-10-11|08:00:00,316.07,316.07,316.00,316.00,316.00,52515.00
2021-10-11|09:00:00,316.00,316.30,316.00,316.30,316.30,705.00
2021-10-11|10:00:00,316.21,316.21,315.45,315.45,315.45,714.00
2021-10-11|11:00:00,315.49,315.80,315.49,315.80,315.80,770.00
2021-10-12|08:00:00,314.50,314.75,314.01,314.40,314.40,5830.00
2021-10-12|09:00:00,314.30,314.80,314.20,314.80,314.80,6932.00
2021-10-12|10:00:00,315.10,315.50,315.05,315.27,315.27,2107.00
2021-10-12|11:00:00,315.40,315.79,315.40,315.79,315.79,560.00
2021-10-12|12:00:00,316.51,317.00,316.51,317.00,317.00,205.00
2021-10-12|01:00:00,316.80,321.54,315.58,316.89,316.89,255531.00
2021-10-12|02:00:00,316.88,322.97,316.88,320.84,320.84,289448.00
2021-10-12|03:00:00,320.99,323.85,320.50,323.85,323.85,193130.00
2021-10-12|04:00:00,323.84,326.70,323.76,325.69,325.69,261122.00
2021-10-12|05:00:00,325.60,329.22,325.26,328.90,328.90,222148.00
2021-10-12|06:00:00,328.78,330.02,327.16,327.27,327.27,196084.00
2021-10-12|07:00:00,327.38,327.38,324.14,324.91,324.91,385681.00
2021-10-12|08:00:00,324.90,324.90,324.10,324.90,324.90,131883.00
2021-10-12|09:00:00,324.60,324.90,324.60,324.90,324.90,414.00
2021-10-12|10:00:00,324.47,324.73,324.47,324.73,324.73,592.00
2021-10-12|11:00:00,324.72,324.72,324.72,324.72,324.72,100.00
2021-10-13|08:00:00,326.00,329.05,326.00,329.05,329.05,2602.00
2021-10-13|09:00:00,329.49,329.49,329.49,329.49,329.49,203.00
2021-10-13|11:00:00,328.50,328.50,326.07,326.07,326.07,1977.00
2021-10-13|12:00:00,326.01,326.01,322.88,323.88,323.88,38408.00
2021-10-13|01:00:00,323.99,344.36,323.10,342.51,342.51,1226551.00
2021-10-13|02:00:00,342.79,344.67,339.24,343.99,343.99,879412.00
2021-10-13|03:00:00,343.97,350.93,343.46,348.76,348.76,1042874.00
2021-10-13|04:00:00,349.25,349.86,347.84,349.71,349.71,550511.00
2021-10-13|05:00:00,349.63,349.88,346.75,347.77,347.77,556724.00
2021-10-13|06:00:00,347.78,348.77,346.54,348.20,348.20,261537.00
2021-10-13|07:00:00,348.25,351.68,347.63,349.39,349.39,1042569.00
2021-10-13|08:00:00,349.45,350.00,349.35,349.75,349.75,128783.00
2021-10-13|09:00:00,349.35,350.00,349.35,350.00,350.00,5096.00
2021-10-13|10:00:00,351.00,351.50,351.00,351.50,351.50,535.00
2021-10-13|11:00:00,351.55,351.55,351.02,351.02,351.02,868.00
2021-10-14|08:00:00,354.83,356.00,354.83,356.00,356.00,5234.00
2021-10-14|09:00:00,355.63,356.40,355.03,355.84,355.84,1930.00
2021-10-14|10:00:00,355.32,355.32,355.00,355.00,355.00,7191.00
2021-10-14|11:00:00,354.90,354.90,353.00,354.04,354.04,4268.00
2021-10-14|12:00:00,355.00,355.00,353.00,354.43,354.43,3272.00
2021-10-14|01:00:00,354.00,354.65,347.47,351.41,351.41,639884.00
2021-10-14|02:00:00,351.94,352.00,347.50,347.87,347.87,375129.00
2021-10-14|03:00:00,348.05,352.18,347.64,351.28,351.28,251692.00
2021-10-14|04:00:00,351.25,352.26,349.14,349.38,349.38,258373.00
2021-10-14|05:00:00,349.58,349.58,346.40,346.78,346.78,218587.00
2021-10-14|06:00:00,346.85,346.99,345.58,346.32,346.32,167257.00
2021-10-14|07:00:00,346.32,347.00,344.88,345.38,345.38,460467.00
2021-10-14|08:00:00,345.37,345.70,345.37,345.70,345.70,522236.00
2021-10-14|09:00:00,345.97,346.10,345.97,346.10,346.10,463.00
2021-10-14|10:00:00,346.79,346.79,346.30,346.30,346.30,200.00
2021-10-14|11:00:00,346.60,346.60,346.40,346.40,346.40,515.00
2021-10-15|08:00:00,350.00,350.00,347.80,348.10,348.10,1381.00
2021-10-15|09:00:00,348.10,348.10,347.95,347.95,347.95,530.00
2021-10-15|10:00:00,348.25,348.98,348.25,348.98,348.98,225.00
2021-10-15|11:00:00,348.61,350.00,348.61,350.00,350.00,673.00
2021-10-15|12:00:00,350.00,350.72,349.88,350.32,350.32,4174.00
2021-10-15|01:00:00,350.00,353.85,347.11,351.10,351.10,480541.00
2021-10-15|02:00:00,351.01,353.50,349.54,353.40,353.40,452740.00
2021-10-15|03:00:00,353.42,356.00,352.61,353.70,353.70,455538.00
2021-10-15|04:00:00,353.76,354.61,352.74,353.93,353.93,183532.00
2021-10-15|05:00:00,353.77,356.26,353.65,355.90,355.90,215383.00
2021-10-15|06:00:00,355.94,357.48,355.02,355.89,355.89,228317.00
2021-10-15|07:00:00,356.00,356.09,353.92,354.50,354.50,454117.00
2021-10-15|08:00:00,354.50,355.00,354.50,355.00,355.00,115549.00
2021-10-15|11:00:00,354.99,354.99,354.99,354.99,354.99,200.00
2021-10-18|08:00:00,353.87,357.69,353.87,357.69,357.69,505.00
2021-10-18|12:00:00,354.02,354.18,354.00,354.18,354.18,2421.00
2021-10-18|01:00:00,355.19,361.63,352.23,355.75,355.75,539997.00
2021-10-18|02:00:00,356.21,359.65,354.41,357.48,357.48,438992.00
2021-10-18|03:00:00,357.51,358.44,356.22,357.20,357.20,195179.00
2021-10-18|04:00:00,357.36,358.47,356.31,356.77,356.77,155472.00
2021-10-18|05:00:00,356.60,358.58,356.30,358.42,358.42,159364.00
2021-10-18|06:00:00,358.40,360.55,357.88,360.12,360.12,182810.00
2021-10-18|07:00:00,360.05,360.11,357.09,357.09,357.09,402544.00
2021-10-18|08:00:00,357.09,358.50,357.09,357.09,357.09,54186.00
2021-10-18|09:00:00,357.09,357.09,357.09,357.09,357.09,3014.00
2021-10-18|10:00:00,357.09,357.09,357.09,357.09,357.09,170.00
2021-10-18|11:00:00,357.50,357.50,357.20,357.20,357.20,438.00
2021-10-19|08:00:00,359.05,359.05,359.05,359.05,359.05,101.00
2021-10-19|10:00:00,359.50,359.50,359.50,359.50,359.50,217.00
2021-10-19|11:00:00,359.96,359.96,359.51,359.95,359.95,3273.00
2021-10-19|12:00:00,360.00,361.50,360.00,361.20,361.20,3185.00
2021-10-19|01:00:00,360.75,368.42,360.00,365.71,365.71,545566.00
2021-10-19|02:00:00,365.71,372.05,364.27,371.78,371.78,492538.00
2021-10-19|03:00:00,371.88,372.70,369.68,370.68,370.68,315491.00
2021-10-19|04:00:00,370.70,371.40,368.14,368.54,368.54,179011.00
2021-10-19|05:00:00,368.32,371.98,368.16,370.57,370.57,175059.00
2021-10-19|06:00:00,370.79,371.73,367.20,367.69,367.69,307561.00
2021-10-19|07:00:00,367.71,369.52,366.62,366.99,366.99,458043.00
2021-10-19|08:00:00,366.99,368.80,366.95,366.99,366.99,65226.00
2021-10-19|11:00:00,367.50,367.50,367.00,367.00,367.00,300.00
2021-10-20|11:00:00,367.11,367.11,367.11,367.11,367.11,301.00
2021-10-20|12:00:00,368.77,370.00,368.77,370.00,370.00,2428.00
2021-10-20|01:00:00,369.99,371.64,359.00,360.59,360.59,485213.00
2021-10-20|02:00:00,360.50,361.53,356.58,359.02,359.02,593022.00
2021-10-20|03:00:00,359.01,360.39,357.20,359.45,359.45,210660.00
2021-10-20|04:00:00,359.62,360.20,358.81,359.19,359.19,92854.00
2021-10-20|05:00:00,359.19,359.49,356.80,359.48,359.48,151327.00
2021-10-20|06:00:00,359.39,361.10,359.39,360.90,360.90,202802.00
2021-10-20|07:00:00,360.98,362.27,360.27,360.31,360.31,310906.00
2021-10-20|08:00:00,360.60,360.60,360.49,360.60,360.60,192300.00
2021-10-20|09:00:00,360.60,360.60,360.60,360.60,360.60,279.00
2021-10-21|11:00:00,359.80,360.20,359.30,359.30,359.30,1531.00
2021-10-21|12:00:00,360.28,360.30,360.28,360.30,360.30,480.00
2021-10-21|01:00:00,361.50,365.26,359.88,363.83,363.83,240154.00
2021-10-21|02:00:00,363.42,366.65,362.62,365.66,365.66,197594.00
2021-10-21|03:00:00,365.82,366.40,362.37,363.50,363.50,143886.00
2021-10-21|04:00:00,363.29,367.43,363.29,367.33,367.33,154174.00
