Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-11|07:00:00,548.52,548.92,545.60,546.05,546.05,114659.00
2021-10-11|08:00:00,546.26,546.26,546.26,546.26,546.26,55298.00
2021-10-12|01:00:00,546.09,549.29,541.58,547.42,547.42,60872.00
2021-10-12|02:00:00,546.89,547.63,543.82,544.55,544.55,57059.00
2021-10-12|03:00:00,545.00,549.35,544.99,546.10,546.10,61512.00
2021-10-12|04:00:00,545.89,547.92,545.89,546.61,546.61,51603.00
2021-10-12|05:00:00,546.35,548.20,544.84,545.10,545.10,57773.00
2021-10-12|06:00:00,545.05,546.50,544.46,544.47,544.47,36952.00
2021-10-12|07:00:00,544.66,545.13,542.19,544.44,544.44,111098.00
2021-10-12|08:00:00,544.44,544.44,544.44,544.44,544.44,62821.00
2021-10-12|11:00:00,544.40,544.40,544.40,544.40,544.40,308.00
2021-10-13|01:00:00,548.67,556.19,547.01,551.56,551.56,54892.00
2021-10-13|02:00:00,551.56,553.30,549.00,550.36,550.36,57665.00
2021-10-13|03:00:00,551.46,553.37,549.39,552.87,552.87,79238.00
2021-10-13|04:00:00,553.18,554.50,552.12,553.62,553.62,56042.00
2021-10-13|05:00:00,553.42,555.26,552.26,552.26,552.26,58596.00
2021-10-13|06:00:00,552.34,553.39,550.37,551.85,551.85,58283.00
2021-10-13|07:00:00,551.48,552.49,546.97,547.37,547.37,196409.00
2021-10-13|08:00:00,547.12,547.12,547.12,547.12,547.12,85766.00
2021-10-13|09:00:00,547.16,547.16,547.16,547.16,547.16,105.00
2021-10-14|11:00:00,555.00,562.00,555.00,562.00,562.00,2128.00
2021-10-14|12:00:00,560.00,560.00,559.80,559.90,559.90,730.00
2021-10-14|01:00:00,553.01,556.99,552.07,554.47,554.47,43792.00
2021-10-14|02:00:00,554.11,559.50,554.11,558.62,558.62,107214.00
2021-10-14|03:00:00,559.06,562.31,559.06,562.10,562.10,174782.00
2021-10-14|04:00:00,562.11,565.11,561.42,561.89,561.89,192289.00
2021-10-14|05:00:00,561.77,562.03,560.20,561.05,561.05,65438.00
2021-10-14|06:00:00,561.19,561.50,558.33,558.78,558.78,102064.00
2021-10-14|07:00:00,558.78,558.92,554.31,555.44,555.44,268554.00
2021-10-14|08:00:00,555.62,555.62,555.60,555.62,555.62,84370.00
2021-10-15|11:00:00,560.00,560.00,560.00,560.00,560.00,500.00
2021-10-15|12:00:00,558.00,558.00,555.62,555.62,555.62,777.00
2021-10-15|01:00:00,556.17,558.93,554.22,555.85,555.85,82155.00
2021-10-15|02:00:00,556.05,558.29,553.20,554.45,554.45,88111.00
2021-10-15|03:00:00,554.01,555.54,553.77,554.68,554.68,80609.00
2021-10-15|04:00:00,555.14,557.94,554.84,555.42,555.42,63886.00
2021-10-15|05:00:00,555.34,555.41,553.87,554.26,554.26,132708.00
2021-10-15|06:00:00,554.18,554.45,552.16,553.16,553.16,99289.00
2021-10-15|07:00:00,553.30,554.36,552.73,553.47,553.47,162919.00
2021-10-15|08:00:00,553.24,553.24,553.24,553.24,553.24,103407.00
2021-10-18|01:00:00,550.22,552.49,545.81,546.63,546.63,108483.00
2021-10-18|02:00:00,546.32,546.36,542.00,543.19,543.19,153787.00
2021-10-18|03:00:00,543.04,543.79,540.85,541.67,541.67,112195.00
2021-10-18|04:00:00,541.97,542.03,539.89,540.38,540.38,85384.00
2021-10-18|05:00:00,540.72,541.38,539.18,539.48,539.48,104165.00
2021-10-18|06:00:00,539.60,541.98,539.52,540.87,540.87,129123.00
2021-10-18|07:00:00,541.01,543.76,540.09,543.61,543.61,354022.00
2021-10-18|08:00:00,543.48,543.48,543.48,543.48,543.48,143540.00
2021-10-19|10:00:00,544.99,545.00,544.99,545.00,545.00,200.00
2021-10-19|12:00:00,550.00,550.00,548.00,548.00,548.00,2756.00
2021-10-19|01:00:00,548.02,551.17,545.00,550.50,550.50,181950.00
2021-10-19|02:00:00,550.23,554.32,548.88,553.44,553.44,301632.00
2021-10-19|03:00:00,553.49,555.67,552.98,554.07,554.07,104672.00
2021-10-19|04:00:00,554.02,554.21,552.13,553.06,553.06,89737.00
2021-10-19|05:00:00,553.28,553.28,550.50,551.10,551.10,66600.00
2021-10-19|06:00:00,550.87,552.60,550.80,551.91,551.91,45469.00
2021-10-19|07:00:00,552.33,552.33,551.41,552.09,552.09,132719.00
2021-10-19|08:00:00,552.11,552.11,552.11,552.11,552.11,40865.00
2021-10-20|01:00:00,554.94,557.37,553.00,554.39,554.39,105468.00
2021-10-20|02:00:00,554.00,558.80,553.13,556.61,556.61,200971.00
2021-10-20|03:00:00,556.43,558.41,554.40,557.05,557.05,131082.00
2021-10-20|04:00:00,557.12,558.58,556.15,558.05,558.05,59628.00
2021-10-20|05:00:00,557.83,561.19,556.26,561.09,561.09,74660.00
2021-10-20|06:00:00,560.97,562.38,560.41,560.68,560.68,46687.00
2021-10-20|07:00:00,560.69,562.72,560.05,562.71,562.71,112581.00
2021-10-20|08:00:00,562.71,562.71,562.71,562.71,562.71,59522.00
2021-10-20|10:00:00,570.00,570.00,567.00,567.00,567.00,428.00
2021-10-21|12:00:00,565.00,565.00,565.00,565.00,565.00,102.00
2021-10-21|01:00:00,564.48,569.39,562.52,567.56,567.56,71189.00
2021-10-21|02:00:00,568.46,570.91,566.89,566.98,566.98,90567.00
2021-10-21|03:00:00,566.86,570.39,565.52,569.00,569.00,107573.00
2021-10-21|04:00:00,569.80,570.12,567.00,567.33,567.33,54146.00
2021-10-21|05:00:00,567.15,569.11,566.99,569.09,569.09,40299.00
2021-10-21|06:00:00,568.81,569.20,566.60,567.06,567.06,43627.00
2021-10-21|07:00:00,567.58,569.55,567.51,569.31,569.31,128117.00
2021-10-21|08:00:00,569.37,569.37,569.37,569.37,569.37,67802.00
2021-10-22|01:00:00,569.94,570.95,565.39,570.77,570.77,43345.00
2021-10-22|02:00:00,570.82,572.28,569.53,570.09,570.09,57700.00
2021-10-22|03:00:00,569.82,569.82,565.74,568.00,568.00,58563.00
2021-10-22|04:00:00,567.83,571.66,567.17,570.43,570.43,42970.00
2021-10-22|05:00:00,570.01,572.12,569.91,571.08,571.08,34540.00
2021-10-22|06:00:00,571.08,571.92,570.71,571.02,571.02,27915.00
2021-10-22|07:00:00,571.16,573.01,570.93,572.38,572.38,83694.00
2021-10-22|08:00:00,572.36,572.36,572.36,572.36,572.36,50950.00
2021-10-22|09:00:00,572.36,572.36,572.36,572.36,572.36,176.00
2021-10-25|10:00:00,577.99,577.99,577.99,577.99,577.99,200.00
2021-10-25|11:00:00,575.00,575.00,575.00,575.00,575.00,200.00
2021-10-25|12:00:00,573.00,573.00,573.00,573.00,573.00,100.00
2021-10-25|01:00:00,573.66,575.82,569.53,573.93,573.93,38899.00
2021-10-25|02:00:00,574.52,576.03,570.07,574.85,574.85,64260.00
2021-10-25|03:00:00,574.89,576.04,573.72,576.00,576.00,57657.00
2021-10-25|04:00:00,576.40,577.08,574.26,576.43,576.43,44031.00
2021-10-25|05:00:00,576.38,577.46,575.59,576.30,576.30,54581.00
2021-10-25|06:00:00,576.50,578.73,576.23,578.38,578.38,52974.00
2021-10-25|07:00:00,578.10,578.11,575.62,575.92,575.92,99465.00
2021-10-25|08:00:00,576.20,576.61,576.00,576.00,576.00,142865.00
2021-10-25|09:00:00,575.75,575.75,575.75,575.75,575.75,300.00
2021-10-25|10:00:00,575.50,575.50,575.50,575.50,575.50,200.00
2021-10-25|11:00:00,575.10,575.50,575.10,575.50,575.50,472.00
2021-10-26|01:00:00,579.23,580.82,575.61,577.69,577.69,59140.00
2021-10-26|02:00:00,577.76,587.72,577.11,586.73,586.73,166025.00
2021-10-26|03:00:00,586.50,590.98,585.69,589.48,589.48,109612.00
2021-10-26|04:00:00,589.21,589.74,587.10,587.82,587.82,50164.00
2021-10-26|05:00:00,588.08,591.10,587.18,591.07,591.07,57199.00
2021-10-26|06:00:00,590.88,592.04,589.33,591.16,591.16,70095.00
2021-10-26|07:00:00,591.37,594.22,591.28,592.20,592.20,237673.00
2021-10-26|08:00:00,592.15,592.15,592.15,592.15,592.15,73554.00
2021-10-26|09:00:00,592.17,592.17,592.17,592.17,592.17,139.00
2021-10-26|10:00:00,592.00,592.00,592.00,592.00,592.00,100.00
2021-10-26|11:00:00,592.00,592.00,592.00,592.00,592.00,100.00
2021-10-27|11:00:00,592.14,595.00,592.14,595.00,595.00,1350.00
2021-10-27|12:00:00,592.17,592.17,592.17,592.17,592.17,100.00
2021-10-27|01:00:00,593.28,594.09,588.50,591.82,591.82,78265.00
2021-10-27|02:00:00,591.61,593.46,590.28,591.00,591.00,73139.00
2021-10-27|03:00:00,590.94,592.28,587.70,592.28,592.28,82249.00
2021-10-27|04:00:00,591.85,592.43,589.83,590.59,590.59,60646.00
2021-10-27|05:00:00,590.61,590.99,588.25,588.97,588.97,63859.00
2021-10-27|06:00:00,588.83,591.19,588.60,590.78,590.78,50981.00
2021-10-27|07:00:00,591.01,591.62,588.91,589.38,589.38,119715.00
2021-10-27|08:00:00,589.60,589.60,589.31,589.60,589.60,55886.00
2021-10-28|11:00:00,594.00,594.01,594.00,594.01,594.01,893.00
2021-10-28|12:00:00,590.00,590.00,590.00,590.00,590.00,255.00
2021-10-28|01:00:00,589.60,607.03,589.13,604.91,604.91,136402.00
2021-10-28|02:00:00,605.00,609.85,599.43,609.39,609.39,112621.00
2021-10-28|03:00:00,609.39,609.53,606.12,608.91,608.91,95148.00
2021-10-28|04:00:00,609.09,612.00,608.91,610.67,610.67,87209.00
2021-10-28|05:00:00,610.95,615.87,610.77,614.41,614.41,95262.00
2021-10-28|06:00:00,614.89,619.02,614.00,618.05,618.05,111179.00
2021-10-28|07:00:00,617.71,625.72,616.68,624.92,624.92,377736.00
2021-10-28|08:00:00,625.19,625.20,625.19,625.20,625.20,70954.00
2021-10-28|09:00:00,625.19,628.65,625.19,626.00,626.00,6777.00
2021-10-28|10:00:00,627.10,627.10,627.10,627.10,627.10,252.00
2021-10-29|12:00:00,622.00,635.00,621.50,621.50,621.50,541.00
2021-10-29|01:00:00,619.13,628.51,618.11,626.62,626.62,108911.00
2021-10-29|02:00:00,625.46,632.42,624.28,632.09,632.09,112962.00
2021-10-29|03:00:00,631.76,634.94,630.82,634.13,634.13,83465.00
2021-10-29|04:00:00,634.01,635.11,633.03,634.24,634.24,58811.00
2021-10-29|05:00:00,634.27,635.35,632.74,633.94,633.94,79032.00
2021-10-29|06:00:00,634.03,636.10,632.54,635.54,635.54,78735.00
2021-10-29|07:00:00,635.34,641.26,634.30,640.08,640.08,189054.00
2021-10-29|08:00:00,639.94,639.94,639.94,639.94,639.94,126937.00
2021-10-29|09:00:00,639.94,639.94,639.94,639.94,639.94,611.00
2021-11-01|01:00:00,640.00,648.07,637.01,643.22,643.22,121552.00
