Date,Open,High,Low,Close,Adjusted_close,Volume
2021-10-07|11:00:00,3303.50,3306.79,3301.00,3302.40,3302.40,10177.00
2021-10-07|12:00:00,3304.50,3304.50,3253.86,3302.00,3302.00,6820.00
2021-10-07|01:00:00,3297.99,3316.96,3283.06,3313.80,3313.80,555297.00
2021-10-07|02:00:00,3314.94,3322.79,3312.58,3319.11,3319.11,411509.00
2021-10-07|03:00:00,3319.45,3320.58,3312.02,3319.13,3319.13,220752.00
2021-10-07|04:00:00,3318.85,3321.00,3315.66,3320.70,3320.70,134190.00
2021-10-07|05:00:00,3320.41,3325.75,3317.00,3320.82,3320.82,180152.00
2021-10-07|06:00:00,3320.11,3321.99,3306.67,3309.11,3309.11,257445.00
2021-10-07|07:00:00,3308.34,3315.61,3300.21,3302.43,3302.43,383415.00
2021-10-07|08:00:00,3302.43,3303.00,3301.01,3302.00,3302.00,161265.00
2021-10-07|09:00:00,3302.43,3302.43,3300.01,3300.01,3300.01,11857.00
2021-10-07|10:00:00,3300.62,3300.62,3300.62,3300.62,3300.62,185.00
2021-10-07|11:00:00,3301.74,3306.75,3301.74,3306.75,3306.75,574.00
2021-10-08|10:00:00,3295.00,3295.00,3295.00,3295.00,3295.00,242.00
2021-10-08|11:00:00,3297.80,3308.00,3297.80,3306.00,3306.00,2623.00
2021-10-08|12:00:00,3294.17,3324.57,3294.17,3322.00,3322.00,16430.00
2021-10-08|01:00:00,3322.24,3323.00,3302.00,3310.00,3310.00,332809.00
2021-10-08|02:00:00,3310.73,3320.80,3298.50,3302.40,3302.40,290338.00
2021-10-08|03:00:00,3302.17,3309.52,3295.00,3298.01,3298.01,259702.00
2021-10-08|04:00:00,3297.68,3308.53,3297.46,3302.00,3302.00,181421.00
2021-10-08|05:00:00,3301.58,3304.34,3293.22,3301.18,3301.18,165461.00
2021-10-08|06:00:00,3301.57,3308.50,3299.13,3303.65,3303.65,147090.00
2021-10-08|07:00:00,3302.97,3303.61,3288.20,3290.57,3290.57,337478.00
2021-10-08|08:00:00,3288.62,3300.64,3287.05,3288.50,3288.50,233281.00
2021-10-08|09:00:00,3288.50,3289.60,3288.05,3288.22,3288.22,672.00
2021-10-08|10:00:00,3288.75,3288.75,3288.75,3288.75,3288.75,721.00
2021-10-08|11:00:00,3288.00,3288.00,3287.31,3287.31,3287.31,479.00
2021-10-11|08:00:00,3279.00,3283.00,3278.00,3283.00,3283.00,764.00
2021-10-11|11:00:00,3275.00,3275.00,3265.11,3267.00,3267.00,2403.00
2021-10-11|12:00:00,3266.00,3268.99,3265.00,3268.99,3268.99,5300.00
2021-10-11|01:00:00,3275.00,3289.00,3263.00,3282.92,3282.92,274392.00
2021-10-11|02:00:00,3283.87,3292.59,3272.21,3272.24,3272.24,277794.00
2021-10-11|03:00:00,3272.72,3282.80,3272.49,3279.00,3279.00,148497.00
2021-10-11|04:00:00,3279.45,3279.45,3262.74,3266.84,3266.84,191879.00
2021-10-11|05:00:00,3266.00,3266.00,3238.10,3243.84,3243.84,308834.00
2021-10-11|06:00:00,3243.16,3259.23,3240.85,3258.09,3258.09,255504.00
2021-10-11|07:00:00,3258.58,3265.00,3245.15,3245.15,3245.15,371641.00
2021-10-11|08:00:00,3246.30,3246.30,3241.65,3246.30,3246.30,149994.00
